text,label
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 21.0438,105.8191, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 21.0438,105.8191, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 21.0438,105.8191, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9231.89 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3692
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.19, Location coordinates 21.0017,105.8576, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.19, Location coordinates 21.0017,105.8576, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.19, Location coordinates 21.0017,105.8576, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.82 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.19, Location coordinates 21.0004,105.8654, Hardware Device 6f5129ac.",0.9848
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0263,105.8237, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0263,105.8237, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0263,105.8237, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.38 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.8, Location coordinates 21.0168,105.8151, Hardware Device 6f5129ac.",0.994
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 21.0761,105.8852, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 21.0761,105.8852, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 21.0761,105.8852, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.97 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.9, Location coordinates 21.0686,105.8902, Hardware Device 6f5129ac.",0.9211
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0369,105.8315, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0369,105.8315, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0369,105.8315, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.27 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3899
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0697,105.8777, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0697,105.8777, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0697,105.8777, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.47 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0736,105.8792, Hardware Device 6f5129ac.",0.9704
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.18, Location coordinates 21.0721,105.8429, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.18, Location coordinates 21.0721,105.8429, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.18, Location coordinates 21.0721,105.8429, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9230.85 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3896
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.18, Location coordinates 20.9947,105.8292, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.18, Location coordinates 20.9947,105.8292, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.18, Location coordinates 20.9947,105.8292, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.79 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.18, Location coordinates 21.0010,105.8327, Hardware Device 6f5129ac.",0.92
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0115,105.8387, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0115,105.8387, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0115,105.8387, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.54 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 21.0089,105.8431, Hardware Device 6f5129ac.",0.9167
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0599,105.8497, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0599,105.8497, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0599,105.8497, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.10 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0511,105.8544, Hardware Device 6f5129ac.",0.9112
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0350,105.8591, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0350,105.8591, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0350,105.8591, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.74 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.14, Location coordinates 21.0407,105.8627, Hardware Device 6f5129ac.",0.9412
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0533,105.8449, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0533,105.8449, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0533,105.8449, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9232.65 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3913
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 21.0228,105.8624, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 21.0228,105.8624, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 21.0228,105.8624, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.78 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.3, Location coordinates 21.0158,105.8623, Hardware Device 6f5129ac.",0.9777
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0712,105.8084, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0712,105.8084, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0712,105.8084, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.92 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 21.0706,105.7996, Hardware Device 6f5129ac.",0.9971
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0370,105.8343, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0370,105.8343, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0370,105.8343, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.43 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.358
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 21.0093,105.8087, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 21.0093,105.8087, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 21.0093,105.8087, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9234.29 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3937
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.15, Location coordinates 21.0430,105.8881, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.15, Location coordinates 21.0430,105.8881, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.15, Location coordinates 21.0430,105.8881, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.84 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.15, Location coordinates 21.0505,105.8877, Hardware Device 6f5129ac.",0.9242
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 21.0660,105.8420, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 21.0660,105.8420, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 21.0660,105.8420, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.03 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.9, Location coordinates 21.0742,105.8375, Hardware Device 6f5129ac.",0.9122
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0097,105.8819, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0097,105.8819, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0097,105.8819, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.69 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.8, Location coordinates 21.0042,105.8850, Hardware Device 6f5129ac.",0.9952
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 21.0564,105.8774, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 21.0564,105.8774, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 21.0564,105.8774, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.71 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.2, Location coordinates 21.0596,105.8833, Hardware Device 6f5129ac.",0.9274
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 20.9898,105.9031, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 20.9898,105.9031, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 20.9898,105.9031, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.37 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.11, Location coordinates 20.9866,105.9042, Hardware Device 6f5129ac.",0.9466
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0259,105.8774, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0259,105.8774, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0259,105.8774, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.01 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.8, Location coordinates 21.0168,105.8771, Hardware Device 6f5129ac.",0.9279
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 21.0457,105.8950, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 21.0457,105.8950, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 21.0457,105.8950, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.85 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.5, Location coordinates 21.0470,105.8869, Hardware Device 6f5129ac.",0.9944
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 21.0142,105.8842, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 21.0142,105.8842, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 21.0142,105.8842, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.22 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.5, Location coordinates 21.0045,105.8897, Hardware Device 6f5129ac.",0.9216
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 21.0776,105.8427, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 21.0776,105.8427, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 21.0776,105.8427, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.00 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.3, Location coordinates 21.0690,105.8398, Hardware Device 6f5129ac.",0.9056
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 21.0476,105.8363, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 21.0476,105.8363, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 21.0476,105.8363, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.00 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.7, Location coordinates 21.0436,105.8277, Hardware Device 6f5129ac.",0.9398
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0540,105.8642, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0540,105.8642, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0540,105.8642, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.80 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.386
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.13, Location coordinates 21.0178,105.8521, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.13, Location coordinates 21.0178,105.8521, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.13, Location coordinates 21.0178,105.8521, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9236.25 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3859
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0097,105.8924, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0097,105.8924, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0097,105.8924, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.45 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.11, Location coordinates 21.0132,105.8946, Hardware Device 6f5129ac.",0.9361
